"","MISSION_DATE","TGT_LATITUDE_WGS84","TGT_LONGITUDE_WGS84","CALCULATED_BOMBLOAD_LBS"
"777","7/14/51",38.75942,127.60737,8000
"779","7/14/51",38.50078,125.76362,3000
"780","7/14/51",38.30359,126.70127,14000
"781","7/14/51",38.28063,126.9192,14500
"782","7/14/51",38.28123,126.95348,16500
"783","7/14/51",38.25947,128.08559,17500
"784","7/14/51",38.35775,127.98135,17500
"785","7/14/51",38.23478,126.87481,18000
"786","7/14/51",38.41019,127.80881,18000
"789","7/14/51",38.2446,126.92022,19000
"790","7/14/51",38.3494,128.06157,19000
"791","7/14/51",38.50078,125.76362,30000
"794","7/15/51",38.39003,127.61449,8000
"795","7/15/51",38.48967,127.65844,500
"796","7/15/51",38.3997,127.67156,500
"797","7/15/51",38.15433,126.91138,500
"798","7/15/51",38.15454,126.92279,500
"799","7/15/51",38.29552,128.08514,500
"800","7/15/51",38.39043,127.64883,500
"801","7/15/51",38.34525,127.63823,500
"802","7/15/51",38.24676,127.04586,1000
"803","7/15/51",38.44147,127.40726,1000
"804","7/15/51",38.26322,126.95398,1000
"805","7/15/51",38.43151,127.33874,1000
"806","7/15/51",38.09027,127.42631,1000
"807","7/15/51",38.34039,128.06169,1000
"808","7/15/51",38.49894,127.68121,2000
"809","7/15/51",38.15433,126.91138,4500
"810","7/15/51",38.15454,126.92279,4500
"811","7/15/51",38.39043,127.64883,5500
"812","7/15/51",38.48967,127.65844,6000
"813","7/15/51",38.3997,127.67156,6000
"814","7/15/51",38.29552,128.08514,6000
"815","7/15/51",38.34039,128.06169,6000
"817","7/15/51",38.24676,127.04586,9000
"818","7/15/51",38.44147,127.40726,9000
"819","7/15/51",38.26322,126.95398,9000
"820","7/15/51",38.43151,127.33874,9000
"821","7/15/51",38.09027,127.42631,9000
"822","7/15/51",38.49894,127.68121,18000
"823","7/16/51",38.37092,126.47023,8000
"824","7/16/51",38.3495,128.07301,500
"825","7/16/51",38.48914,127.61259,1000
"826","7/16/51",38.40984,127.77445,1000
"827","7/16/51",38.25938,128.07416,1500
"828","7/16/51",38.02261,125.38105,2000
"829","7/16/51",38.93099,127.63863,2000
"830","7/16/51",38.43522,127.62508,2000
"831","7/16/51",38.3495,128.07301,4500
"832","7/16/51",38.48914,127.61259,9000
"833","7/16/51",38.40984,127.77445,9000
"834","7/16/51",39.33897,126.25006,11000
"835","7/16/51",39.69585,125.89233,12500
"836","7/16/51",38.25938,128.07416,13500
"837","7/16/51",38.02261,125.38105,16000
"838","7/16/51",38.93099,127.63863,17000
"839","7/16/51",38.43522,127.62508,18000
"840","7/16/51",39.33897,126.25006,99500
"841","7/16/51",39.69585,125.89233,112500
"843","7/17/51",39.43032,127.24556,1000
"844","7/17/51",39.43032,127.24556,1000
"845","7/17/51",39.43032,127.24556,1000
"846","7/17/51",39.43032,127.24556,1000
"847","7/17/51",39.43032,127.24556,1000
"848","7/17/51",39.43032,127.24556,1000
"849","7/17/51",39.43032,127.24556,2000
"850","7/17/51",38.27655,127.97105,500
"851","7/17/51",38.28556,127.97092,500
"852","7/17/51",38.25938,128.07416,1000
"853","7/17/51",38.17153,126.86523,1000
"854","7/17/51",38.12731,126.91215,1000
"855","7/17/51",38.1181,126.90101,1500
"856","7/17/51",38.46902,126.04278,4500
"857","7/17/51",38.27655,127.97105,4500
"858","7/17/51",38.28556,127.97092,4500
"859","7/17/51",38.41049,126.22838,7500
"860","7/17/51",39.32312,125.65653,8500
"861","7/17/51",38.25938,128.07416,8500
"862","7/17/51",38.17153,126.86523,9000
"863","7/17/51",38.12731,126.91215,9000
"864","7/17/51",38.1181,126.90101,15000
"865","7/17/51",38.46902,126.04278,41500
"866","7/17/51",38.41049,126.22838,67000
"867","7/17/51",39.32312,125.65653,75500
"869","7/18/51",39.41195,127.22279,1000
"870","7/18/51",39.41195,127.22279,1000
"871","7/18/51",39.41195,127.22279,1000
"872","7/18/51",39.41195,127.22279,1000
"873","7/18/51",39.41195,127.22279,1000
"874","7/18/51",39.41195,127.22279,1000
"875","7/18/51",39.41195,127.22279,2000
"876","7/18/51",38.39056,127.66028,500
"877","7/18/51",38.38934,127.55725,500
"878","7/18/51",38.56663,127.33563,500
"879","7/18/51",38.63886,127.34545,500
"880","7/18/51",38.39863,127.57997,1000
"881","7/18/51",38.29905,126.94154,1000
"882","7/18/51",38.35652,127.1459,1000
"883","7/18/51",38.49583,127.429,1000
"884","7/18/51",38.50105,125.75216,2000
"886","7/18/51",38.39056,127.66028,4500
"887","7/18/51",38.38934,127.55725,4500
"888","7/18/51",38.56663,127.33563,5000
"889","7/18/51",38.39863,127.57997,9000
"890","7/18/51",38.29905,126.94154,9000
"891","7/18/51",38.49583,127.429,9000
"892","7/18/51",38.35652,127.1459,10000
"893","7/18/51",38.50105,125.75216,18000
"895","7/18/51",39.59447,125.60865,18500
"896","7/18/51",39.59447,125.60865,165500
"901","7/19/51",39.43032,127.24556,4000
"903","7/19/51",38.39056,127.66028,500
"904","7/19/51",38.39056,127.66028,500
"905","7/19/51",38.2775,128.08536,500
"906","7/19/51",38.25911,128.03987,500
"907","7/19/51",38.28651,128.08525,500
"909","7/19/51",39.83181,127.62102,1000
"910","7/19/51",38.38075,127.59177,1000
"911","7/19/51",38.41772,127.67123,2000
"912","7/19/51",39.43032,127.24556,2500
"913","7/19/51",38.39056,127.66028,4500
"914","7/19/51",38.39056,127.66028,4500
"915","7/19/51",38.2775,128.08536,4500
"916","7/19/51",38.25911,128.03987,4500
"917","7/19/51",38.28651,128.08525,4500
"918","7/19/51",38.38075,127.59177,9000
"919","7/19/51",39.83181,127.62102,11000
"920","7/19/51",38.41772,127.67123,18000
"921","7/19/51",39.43032,127.24556,21500
"922","7/19/51",38.72496,125.40419,24000
"923","7/19/51",38.72496,125.40419,215000
"928","7/20/51",38.40805,127.61414,500
"929","7/20/51",38.41706,127.61397,500
"930","7/20/51",38.24619,127.01159,500
"931","7/20/51",38.45964,127.41832,500
"932","7/20/51",38.47766,127.41793,500
"933","7/20/51",38.49583,127.429,500
"934","7/20/51",38.27655,127.97105,1000
"935","7/20/51",38.25947,128.08559,1000
"936","7/20/51",38.38142,127.649,1000
"937","7/20/51",38.38615,128.15269,1000
"938","7/20/51",38.44475,127.67073,1000
"939","7/20/51",38.93099,127.63863,1500
"940","7/20/51",38.27713,128.03964,1500
"941","7/20/51",38.50024,125.78652,2000
"942","7/20/51",38.28556,127.97092,2000
"943","7/20/51",39.43032,127.24556,3500
"944","7/20/51",38.49583,127.429,4000
"945","7/20/51",38.40805,127.61414,4500
"946","7/20/51",38.41706,127.61397,4500
"947","7/20/51",38.24619,127.01159,4500
"948","7/20/51",38.45964,127.41832,4500
"949","7/20/51",38.47766,127.41793,4500
"950","7/20/51",38.27655,127.97105,8000
"951","7/20/51",38.44475,127.67073,8000
"952","7/20/51",38.25947,128.08559,9000
"953","7/20/51",38.38142,127.649,9000
"954","7/20/51",38.38615,128.15269,9000
"955","7/20/51",38.93099,127.63863,11500
"956","7/20/51",38.27713,128.03964,16500
"957","7/20/51",38.50024,125.78652,17000
"958","7/20/51",38.28556,127.97092,18000
"959","7/20/51",39.43032,127.24556,31500
"960","7/21/51",39.43032,127.24556,8000
"961","7/21/51",38.25938,128.07416,500
"962","7/21/51",38.25037,128.07427,500
"963","7/21/51",38.37241,127.64916,500
"964","7/21/51",38.2407,127.99441,500
"965","7/21/51",38.2409,128.01726,500
"966","7/21/51",38.2501,128.03999,500
"967","7/21/51",38.24981,128.00571,500
"968","7/21/51",38.73827,125.62321,2500
"970","7/21/51",38.25938,128.07416,4500
"971","7/21/51",38.25947,128.08559,4500
"972","7/21/51",38.25037,128.07427,4500
"973","7/21/51",38.37241,127.64916,4500
"974","7/21/51",38.2407,127.99441,4500
"975","7/21/51",38.2409,128.01726,4500
"976","7/21/51",38.2501,128.03999,4500
"977","7/21/51",38.24981,128.00571,4500
"978","7/21/51",38.73827,125.62321,17500
"982","7/22/51",38.43723,125.7841,19700
"983","7/22/51",38.64426,125.7921,22100
"984","7/22/51",38.43723,125.7841,78700
"985","7/22/51",38.64426,125.7921,88600
"986","7/22/51",38.50105,125.75216,8000
"987","7/22/51",38.2775,128.08536,500
"988","7/22/51",38.41885,127.7743,500
"989","7/22/51",38.41772,127.67123,500
"990","7/22/51",38.25037,128.07427,500
"991","7/22/51",38.25947,128.08559,500
"992","7/22/51",38.39957,127.66011,500
"993","7/22/51",38.30894,127.61603,500
"994","7/22/51",38.26848,128.08548,500
"995","7/22/51",38.53499,127.03808,1000
"996","7/22/51",38.49953,127.07344,1000
"997","7/22/51",38.2775,128.08536,4500
"998","7/22/51",38.41885,127.7743,4500
"999","7/22/51",38.41772,127.67123,4500
"1000","7/22/51",38.25037,128.07427,4500
"1001","7/22/51",38.25947,128.08559,4500
"1002","7/22/51",38.39957,127.66011,4500
"1003","7/22/51",38.30894,127.61603,4500
"1004","7/22/51",38.26848,128.08548,4500
"1005","7/22/51",38.53499,127.03808,9000
"1006","7/22/51",38.49953,127.07344,9000
"1007","7/23/51",38.37092,126.47023,4000
"1008","7/23/51",38.73827,125.62321,4000
"1009","7/23/51",38.50078,125.76362,1500
"1010","7/23/51",38.50078,125.76362,15500
"1011","7/23/51",38.73827,125.62321,18500
"1012","7/23/51",38.36778,128.10712,19000
"1013","7/23/51",38.27758,128.09679,20000
"1014","7/23/51",38.43996,128.11769,20000
"1016","7/23/51",38.73827,125.62321,167000
"1020","7/24/51",38.50051,125.77507,23000
"1021","7/24/51",38.50051,125.77507,92000
"1024","7/24/51",38.50051,125.77507,9000
"1027","7/24/51",38.50051,125.77507,85000
"1029","7/25/51",38.54014,126.81996,500
"1030","7/25/51",38.54014,126.81996,1500
"1033","7/25/51",38.72496,125.40419,11000
"1034","7/25/51",39.32312,125.65653,13500
"1037","7/25/51",38.26802,128.02833,20000
"1038","7/25/51",38.26839,128.07405,40000
"1039","7/25/51",38.72496,125.40419,101000
"1040","7/25/51",39.32312,125.65653,122000
"1042","7/26/51",38.72496,125.40419,2000
"1045","7/26/51",38.72496,125.40419,17000
"1047","7/26/51",38.26848,128.08548,19000
"1049","7/26/51",38.99694,125.73664,20000
"1050","7/26/51",38.99694,125.73664,180000
"1054","7/27/51",39.62212,127.42713,1000
"1055","7/27/51",39.62212,127.42713,1000
"1056","7/27/51",39.62212,127.42713,1000
"1057","7/27/51",39.62212,127.42713,1000
"1058","7/27/51",39.62212,127.42713,1000
"1059","7/27/51",39.62212,127.42713,1000
"1060","7/27/51",39.77476,127.38863,1000
"1061","7/27/51",39.77476,127.38863,1000
"1062","7/27/51",38.50702,127.60078,500
"1063","7/27/51",38.46264,127.65894,500
"1064","7/27/51",38.40071,127.76316,500
"1065","7/27/51",38.41693,127.60252,500
"1066","7/27/51",38.27713,128.03964,500
"1067","7/27/51",38.27731,128.0625,500
"1068","7/27/51",38.30416,128.03928,1000
"1070","7/27/51",38.54014,126.81996,3000
"1071","7/27/51",38.50702,127.60078,4500
"1072","7/27/51",38.46264,127.65894,4500
"1073","7/27/51",38.40071,127.76316,4500
"1074","7/27/51",38.41693,127.60252,4500
"1075","7/27/51",38.27713,128.03964,4500
"1076","7/27/51",38.27731,128.0625,4500
"1077","7/27/51",38.30416,128.03928,9000
"1078","7/27/51",38.18294,127.0019,10000
"1079","7/27/51",38.31038,127.07846,10000
"1081","7/27/51",38.73827,125.62321,23000
"1082","7/27/51",38.54014,126.81996,30000
"1083","7/27/51",38.73827,125.62321,209500
"1085","7/28/51",38.43494,127.60217,500
"1086","7/28/51",38.54014,126.81996,1000
"1089","7/28/51",38.40923,127.7172,2000
"1090","7/28/51",36.53758,126.08295,3000
"1091","7/28/51",38.43494,127.60217,4500
"1093","7/28/51",38.54014,126.81996,11000
"1097","7/28/51",38.40923,127.7172,18000
"1098","7/28/51",38.72496,125.40419,20000
"1099","7/28/51",38.72496,125.40419,181500
"1111","7/30/51",38.25361,125.08003,11000
"1115","7/30/51",38.72496,125.40419,37500
"1116","7/30/51",38.72496,125.40419,93500
"1117","7/30/51",38.72496,125.40419,93500
"1118","7/30/51",38.72496,125.40419,149500
"1119","7/30/51",39.90272,127.52601,174500
"1120","7/30/51",39.90272,127.52601,174500
"1121","7/30/51",38.73827,125.62321,209000
"1122","7/30/51",38.73827,125.62321,209000
"1125","8/1/51",38.50078,125.76362,20000
"1126","8/1/51",38.50078,125.76362,80200
"1127","8/1/51",39.25216,125.6075,1000
"1128","8/1/51",38.40764,127.57979,1000
"1129","8/1/51",38.41693,127.60252,1000
"1130","8/1/51",38.0242,126.69864,5000
"1131","8/1/51",38.20837,126.90984,5000
"1132","8/1/51",38.50078,125.76362,7000
"1133","8/1/51",39.25216,125.6075,9000
"1134","8/1/51",38.34347,126.90596,9000
"1135","8/1/51",38.40764,127.57979,9000
"1136","8/1/51",38.41693,127.60252,9000
"1138","8/1/51",38.50078,125.76362,63000
"1144","8/2/51",38.54014,126.81996,8000
"1145","8/2/51",38.73827,125.62321,4000
"1146","8/2/51",38.73827,125.62321,4000
"1147","8/2/51",38.65129,126.98895,4000
"1148","8/2/51",38.54014,126.81996,500
"1149","8/2/51",38.32281,128.11911,500
"1150","8/2/51",38.29552,128.08514,500
"1151","8/2/51",38.20837,126.90984,500
"1152","8/2/51",38.69008,125.75939,1000
"1153","8/2/51",38.20837,126.90984,1000
"1154","8/2/51",38.28984,126.93037,1000
"1157","8/2/51",39.61988,125.6795,1500
"1160","8/2/51",38.54014,126.81996,4500
"1161","8/2/51",38.20837,126.90984,4500
"1162","8/2/51",38.73827,125.62321,5000
"1163","8/2/51",39.14203,125.69598,6000
"1164","8/2/51",38.20837,126.90984,9000
"1165","8/2/51",38.28984,126.93037,9000
"1166","8/2/51",38.32281,128.11911,9000
"1167","8/2/51",38.29552,128.08514,9000
"1170","8/2/51",38.69008,125.75939,10500
"1171","8/2/51",39.08695,125.74012,12500
"1172","8/2/51",39.61988,125.6795,13500
"1174","8/2/51",38.34347,126.90596,20000
"1175","8/2/51",38.73827,125.62321,45000
"1176","8/2/51",39.14203,125.69598,54000
"1177","8/2/51",39.08695,125.74012,115000
"1183","8/3/51",38.72496,125.40419,40500
"1184","8/3/51",38.72496,125.40419,162000
"1187","8/3/51",38.35199,127.455,1000
"1188","8/3/51",38.69676,127.64308,1000
"1190","8/3/51",38.3244,126.40323,2000
"1193","8/3/51",38.35199,127.455,9000
"1194","8/3/51",38.69676,127.64308,9000
"1196","8/3/51",38.3244,126.40323,15500
"1197","8/3/51",38.45973,126.0317,20000
"1200","8/4/51",38.69008,125.75939,2900
"1201","8/4/51",39.43032,127.24556,5800
"1203","8/4/51",38.69008,125.75939,11500
"1204","8/4/51",38.74284,124.26574,20100
"1205","8/4/51",39.43032,127.24556,23000
"1206","8/4/51",38.74284,124.26574,80600
"1207","8/4/51",38.25901,128.02845,500
"1208","8/4/51",38.2501,128.03999,500
"1209","8/4/51",38.50795,127.68104,1000
"1210","8/4/51",38.25901,128.02845,4500
"1211","8/4/51",38.2501,128.03999,4500
"1212","8/4/51",38.50795,127.68104,9000
"1213","8/4/51",38.72496,125.40419,20000
"1214","8/4/51",39.82281,127.6212,20000
"1215","8/5/51",39.43049,127.25718,1000
"1216","8/5/51",39.43049,127.25718,1000
"1217","8/5/51",39.43049,127.25718,1000
"1218","8/5/51",39.43049,127.25718,1000
"1219","8/5/51",39.43049,127.25718,1000
"1220","8/5/51",39.43049,127.25718,1000
"1221","8/5/51",39.43049,127.25718,1000
"1222","8/5/51",39.43049,127.25718,1000
"1223","8/5/51",39.43049,127.25718,1000
"1224","8/5/51",39.43049,127.25718,1000
"1225","8/5/51",38.52318,126.87782,10000
"1226","8/5/51",38.52318,126.87782,10000
"1227","8/5/51",38.30359,126.70127,10000
"1228","8/5/51",38.30359,126.70127,10000
"1230","8/6/51",39.43032,127.24556,200
"1232","8/6/51",39.43032,127.24556,1000
"1233","8/6/51",38.73827,125.62321,2000
"1234","8/6/51",38.73827,125.62321,8200
"1235","8/6/51",39.18731,125.68614,19100
"1236","8/6/51",39.69585,125.89233,19100
"1237","8/6/51",39.69585,125.89233,76300
"1238","8/6/51",39.18731,125.68614,76600
"1239","8/6/51",39.69585,125.89233,500
"1240","8/6/51",38.72496,125.40419,2000
"1241","8/6/51",39.43032,127.24556,3500
"1242","8/6/51",38.41049,126.22838,5000
"1243","8/6/51",38.41049,126.22838,5000
"1244","8/6/51",39.63842,125.65691,5000
"1245","8/6/51",39.63842,125.65691,5000
"1246","8/6/51",38.52297,126.86635,9000
"1247","8/6/51",38.52297,126.86635,9500
"1248","8/6/51",38.73827,125.62321,10000
"1249","8/6/51",38.73827,125.62321,10000
"1277","8/7/51",38.73827,125.62321,2900
"1279","8/7/51",39.82267,127.60951,8600
"1280","8/7/51",39.33897,126.25006,11400
"1281","8/7/51",38.73827,125.62321,11500
"1282","8/7/51",39.3983,125.90322,13700
"1283","8/7/51",39.82267,127.60951,34000
"1284","8/7/51",39.33897,126.25006,45400
"1285","8/7/51",39.3983,125.90322,54700
"1286","8/7/51",38.38017,126.48136,10000
"1287","8/7/51",38.38017,126.48136,10000
"1288","8/7/51",38.3244,126.40323,10000
"1289","8/7/51",38.3244,126.40323,10000
"1290","8/7/51",38.49843,126.53457,10000
"1291","8/7/51",38.49843,126.53457,10000
"1293","8/8/51",38.31863,127.03249,14400
"1294","8/8/51",38.30359,126.70127,10000
"1295","8/8/51",38.30359,126.70127,10000
"1296","8/8/51",38.03347,125.71178,10000
"1297","8/8/51",38.03347,125.71178,10000
"1300","8/9/51",38.49163,127.84187,8000
"1301","8/9/51",38.49163,127.84187,8000
"1302","8/9/51",38.18808,126.35099,9000
"1303","8/9/51",38.23478,126.87481,9000
"1304","8/9/51",38.23478,126.87481,9000
"1305","8/9/51",38.18808,126.35099,9500
"1306","8/9/51",39.31438,125.6446,109000
"1307","8/9/51",39.59447,125.60865,130500
"1311","8/10/51",39.78578,127.54019,4000
"1312","8/10/51",39.78578,127.54019,4000
"1315","8/10/51",38.33071,127.98172,10000
"1316","8/10/51",38.33071,127.98172,10000
"1317","8/10/51",38.29719,126.83868,10000
"1318","8/10/51",38.29719,126.83868,10000
"1319","8/10/51",38.69008,125.75939,102500
"1320","8/10/51",38.69008,125.75939,103000
"1329","8/11/51",39.83209,127.64438,22000
"1330","8/11/51",39.83209,127.64438,87800
"1331","8/11/51",38.54014,126.81996,500
"1332","8/11/51",38.72496,125.40419,1000
"1334","8/11/51",38.54014,126.81996,1500
"1335","8/11/51",38.54014,126.81996,2000
"1336","8/11/51",38.54014,126.81996,2000
"1337","8/11/51",38.72496,125.40419,8000
"1338","8/11/51",38.24378,126.87454,9000
"1339","8/11/51",38.24378,126.87454,9000
"1340","8/11/51",38.19977,126.93292,9500
"1341","8/11/51",38.19977,126.93292,9500
"1342","8/11/51",38.03347,125.71178,10000
"1343","8/11/51",38.03347,125.71178,10000
"1344","8/11/51",39.83209,127.64438,11000
"1345","8/11/51",39.83209,127.64438,103000
"1346","8/12/51",38.72496,125.40419,2000
"1347","8/12/51",39.88471,127.5264,3500
"1348","8/12/51",38.50051,125.77507,4500
"1349","8/12/51",38.60171,128.05829,10000
"1350","8/12/51",38.60171,128.05829,10000
"1351","8/12/51",38.60171,128.05829,10000
"1352","8/12/51",38.60171,128.05829,10000
"1353","8/12/51",39.88471,127.5264,10000
"1354","8/12/51",38.50051,125.77507,17000
"1355","8/12/51",39.88471,127.5264,32500
"1356","8/12/51",38.50051,125.77507,42000
"1357","8/12/51",38.50051,125.77507,151500
"1358","8/12/51",38.60171,128.05829,9000
"1359","8/12/51",38.60171,128.05829,9500
"1360","8/13/51",38.54014,126.81996,500
"1361","8/13/51",38.54014,126.81996,500
"1362","8/13/51",38.54014,126.81996,500
"1363","8/13/51",38.54014,126.81996,500
"1364","8/13/51",38.54014,126.81996,500
"1365","8/13/51",38.54014,126.81996,500
"1366","8/13/51",38.54014,126.81996,500
"1367","8/13/51",38.54014,126.81996,500
"1368","8/13/51",38.54014,126.81996,500
"1369","8/13/51",38.54014,126.81996,5000
"1370","8/13/51",38.49868,127.65828,9500
"1371","8/13/51",38.49868,127.65828,9500
"1372","8/13/51",38.4898,127.66991,10000
"1373","8/13/51",38.4898,127.66991,10000
"1374","8/13/51",38.50782,127.66958,20000
"1375","8/14/51",38.72496,125.40419,2500
"1380","8/14/51",39.1539,127.44918,8000
"1381","8/14/51",39.1539,127.44918,8000
"1383","8/14/51",38.73827,125.62321,18000
"1384","8/14/51",38.73827,125.62321,18000
"1385","8/14/51",39.01494,125.73734,77000
"1386","8/14/51",39.01494,125.73734,96000
"1387","8/14/51",39.01494,125.73734,96000
"1388","8/14/51",39.01494,125.73734,174000
"1389","8/14/51",39.01494,125.73734,174000
"1390","8/14/51",39.01494,125.73734,184500
"1391","8/14/51",39.01494,125.73734,185000
"1392","8/14/51",39.01494,125.73734,307000
"1396","8/16/51",39.69585,125.89233,4000
"1397","8/16/51",38.32357,126.80358,17500
"1398","8/16/51",38.32357,126.80358,17500
"1399","8/16/51",39.69585,125.89233,34000
"1403","8/17/51",39.33897,126.25006,14400
"1404","8/17/51",38.34186,128.26764,10000
"1405","8/17/51",38.34186,128.26764,10000
"1407","8/19/51",39.42114,127.23418,500
"1408","8/19/51",39.42114,127.23418,1500
"1409","8/19/51",38.45296,127.60182,3000
"1410","8/19/51",38.4531,127.61328,3000
"1412","8/19/51",38.4531,127.61328,6500
"1413","8/19/51",38.27694,128.01677,6500
"1414","8/19/51",38.45296,127.60182,7000
"1415","8/19/51",38.79586,127.64121,9000
"1416","8/19/51",38.79586,127.64121,9500
"1417","8/19/51",38.75996,127.6534,9500
"1418","8/19/51",38.75996,127.6534,10000
"1420","8/19/51",38.27694,128.01677,13500
"1421","8/19/51",39.0054,125.76006,18500
"1422","8/19/51",39.0054,125.76006,168500
"1424","8/21/51",39.43032,127.24556,500
"1425","8/21/51",39.43032,127.24556,500
"1426","8/21/51",39.43032,127.24556,500
"1427","8/21/51",39.43032,127.24556,500
"1428","8/21/51",39.43032,127.24556,500
"1429","8/21/51",39.43032,127.24556,500
"1430","8/21/51",39.43032,127.24556,500
"1431","8/21/51",39.43032,127.24556,500
"1432","8/21/51",39.43032,127.24556,500
"1433","8/21/51",39.43032,127.24556,500
"1434","8/21/51",39.13526,127.40331,500
"1435","8/21/51",38.45044,126.02062,1500
"1436","8/21/51",38.45044,126.02062,1500
"1437","8/21/51",39.43032,127.24556,1500
"1438","8/21/51",39.13526,127.40331,3000
"1439","8/21/51",38.79626,127.67574,4000
"1440","8/21/51",38.45044,126.02062,6500
"1441","8/21/51",38.45044,126.02062,6500
